#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2016 04 13 16 10  62  5.8  6.9 99.00 99.00 99.00 999 1030.8   3.7   4.0  -1.3 99.0 99.00 
2016 04 13 16 20  64  5.6  6.7 99.00 99.00 99.00 999 1030.8   3.6   4.0  -1.3 99.0 99.00 
2016 04 13 16 30  65  6.2  7.5 99.00 99.00 99.00 999 1030.3   3.6   4.0  -1.7 99.0 99.00 
2016 04 13 16 40  62  6.5  7.7  0.28  2.86  2.65  95 1030.3   3.6   4.0  -2.2 99.0 99.00 
2016 04 13 16 50  61  6.7  8.0 99.00 99.00 99.00 999 1030.1   3.7   4.0  -1.9 99.0 99.00 
2016 04 13 17 00  62  7.0  8.5 99.00 99.00 99.00 999 1029.8   3.6   4.0  -1.4 99.0 99.00 
2016 04 13 17 10  62  7.1  8.6 99.00 99.00 99.00 999 1029.9   3.6   4.1  -1.2 99.0 99.00 
2016 04 13 17 20  54  6.8  8.4 99.00 99.00 99.00 999 1029.9   3.6   4.0  -1.0 99.0 99.00 
2016 04 13 17 30  53  7.2  8.3 99.00 99.00 99.00 999 1029.7   3.6   4.1  -0.7 99.0 99.00 
2016 04 13 17 40  52  7.3  8.6  0.41  3.13  2.84  91 1029.7   3.5   4.1  -0.6 99.0 99.00 
2016 04 13 17 50  51  6.8  8.1 99.00 99.00 99.00 999 1029.7   3.6   4.1  -0.9 99.0 99.00 
2016 04 13 18 00  55  6.8  8.5 99.00 99.00 99.00 999 1029.6   3.6   4.1  -0.7 99.0 99.00 
2016 04 13 18 10  58  6.9  8.1 99.00 99.00 99.00 999 1029.6   3.6   4.1  -1.0 99.0 99.00 
2016 04 13 18 20  54  7.4  8.7 99.00 99.00 99.00 999 1029.5   3.6   4.1  -1.0 99.0 99.00 
2016 04 13 18 30  49  7.4  8.8 99.00 99.00 99.00 999 1029.7   3.7   4.1  -1.2 99.0 99.00 
2016 04 13 18 40  45  7.2  8.8  0.52  3.23  3.00  79 1030.0   3.7   4.1  -1.2 99.0 99.00 
2016 04 13 18 50  41  6.8  8.7 99.00 99.00 99.00 999 1030.1   3.7   4.1  -0.8 99.0 99.00 
2016 04 13 19 00  38  7.1  8.6 99.00 99.00 99.00 999 1030.0   3.6   4.1  -1.0 99.0 99.00 
2016 04 13 19 10  34  7.1  8.4 99.00 99.00 99.00 999 1030.0   3.6   4.1  -0.8 99.0 99.00 
2016 04 13 19 20  39  7.3  8.6 99.00 99.00 99.00 999 1029.7   3.6   4.1  -0.8 99.0 99.00 
2016 04 13 19 30  40  7.4  8.9 99.00 99.00 99.00 999 1029.8   3.6   4.1  -0.7 99.0 99.00 
2016 04 13 19 40  43  7.1  8.7  0.58  3.57  3.21  73 1029.8   3.6   4.1  -0.6 99.0 99.00 
2016 04 13 19 50  47  6.8  8.0 99.00 99.00 99.00 999 1029.6   3.6   4.1  -0.6 99.0 99.00 
2016 04 13 20 00  42  6.9  8.6 99.00 99.00 99.00 999 1029.4   3.6   4.1  -0.3 99.0 99.00 
2016 04 13 20 10  41  7.0  8.6 99.00 99.00 99.00 999 1029.4   3.5   4.2  -0.4 99.0 99.00 
2016 04 13 20 20  38  7.3  8.6 99.00 99.00 99.00 999 1029.1   3.5   4.2  -0.4 99.0 99.00 
2016 04 13 20 30  39  7.8  9.6 99.00 99.00 99.00 999 1029.0   3.5   4.2  -0.7 99.0 99.00 
2016 04 13 20 40  39  7.6  9.7  0.62  3.85  3.34  75 1029.2   3.5   4.2  -1.1 99.0 99.00 
2016 04 13 20 50  35  7.1  8.9 99.00 99.00 99.00 999 1029.1   3.5   4.2  -0.9 99.0 99.00 
2016 04 13 21 00  41  6.8  9.0 99.00 99.00 99.00 999 1028.9   3.5   4.2  -1.0 99.0 99.00 
2016 04 13 21 10  39  7.2  9.0 99.00 99.00 99.00 999 1028.8   3.5   4.2  -0.9 99.0 99.00 
2016 04 13 21 20  40  7.2  8.6 99.00 99.00 99.00 999 1028.8   3.5   4.2  -1.1 99.0 99.00 
2016 04 13 21 30  41  7.0  8.7 99.00 99.00 99.00 999 1028.8   3.5   4.2  -0.8 99.0 99.00 
2016 04 13 21 40  40  7.4  9.0  0.67  4.00  3.40  78 1028.7   3.5   4.2  -0.7 99.0 99.00 
2016 04 13 21 50  40  7.5  8.9 99.00 99.00 99.00 999 1028.8   3.5   4.2  -0.8 99.0 99.00 
2016 04 13 22 00  41  7.2  8.8 99.00 99.00 99.00 999 1028.6   3.5   4.2  -0.6 99.0 99.00 
2016 04 13 22 10  39  7.6  9.0 99.00 99.00 99.00 999 1028.4   3.5   4.2  -0.7 99.0 99.00 
2016 04 13 22 20  48  8.0  9.6 99.00 99.00 99.00 999 1028.3   3.5   4.2  -1.1 99.0 99.00 
2016 04 13 22 30  49  7.7  9.3 99.00 99.00 99.00 999 1028.4   3.5   4.2  -1.0 99.0 99.00 
2016 04 13 22 40  52  8.0  9.3  0.72  4.00  3.40  70 1028.1   3.5   4.2  -1.2 99.0 99.00 
2016 04 13 22 50  53  7.5  9.0 99.00 99.00 99.00 999 1028.3   3.5   4.2  -0.8 99.0 99.00 
2016 04 13 23 00  56  6.8  8.1 99.00 99.00 99.00 999 1028.3   3.5   4.2  -0.4 99.0 99.00 
2016 04 13 23 10  57  7.3  8.9 99.00 99.00 99.00 999 1028.7   3.5   4.2  -0.6 99.0 99.00 
2016 04 13 23 20  49  6.9  8.5 99.00 99.00 99.00 999 1028.4   3.5   4.2  -0.4 99.0 99.00 
2016 04 13 23 30  55  7.2  8.5 99.00 99.00 99.00 999 1028.0   3.5   4.2  -0.5 99.0 99.00 
2016 04 13 23 40  56  6.9  8.2  0.81  4.35  3.64  79 1028.0   3.5   4.2  -0.5 99.0 99.00 
2016 04 13 23 50  59  7.0  8.5 99.00 99.00 99.00 999 1028.1   3.5   4.2  -0.5 99.0 99.00 
2016 04 14 00 00  59  6.7  8.2 99.00 99.00 99.00 999 1028.2   3.5   4.2  -0.5 99.0 99.00 
2016 04 14 00 10  59  7.2  8.6 99.00 99.00 99.00 999 1028.0   3.5   4.2  -0.7 99.0 99.00 
2016 04 14 00 20  57  7.2  8.8 99.00 99.00 99.00 999 1028.0   3.5   4.2  -0.7 99.0 99.00 
2016 04 14 00 30  59  7.3  9.2 99.00 99.00 99.00 999 1028.0   3.5   4.2  -0.6 99.0 99.00 
2016 04 14 00 40  63  7.2  8.5  0.80  4.35  3.65  80 1027.8   3.5   4.2  -0.5 99.0 99.00 
2016 04 14 00 50  61  6.5  8.0 99.00 99.00 99.00 999 1028.2   3.6   4.2  -0.1 99.0 99.00 
2016 04 14 01 00  62  6.4  7.9 99.00 99.00 99.00 999 1028.2   3.6   4.2  -0.3 99.0 99.00 
2016 04 14 01 10  59  6.3  8.0 99.00 99.00 99.00 999 1028.2   3.6   4.2  -0.3 99.0 99.00 
2016 04 14 01 20  56  6.3  7.4 99.00 99.00 99.00 999 1028.2   3.7   4.2  -0.3 99.0 99.00 
2016 04 14 01 30  54  6.1  7.5 99.00 99.00 99.00 999 1028.2   3.7   4.1   0.1 99.0 99.00 
2016 04 14 01 40  52  5.9  7.4  0.79  4.55  3.71  92 1028.3   3.7   4.2   0.1 99.0 99.00 
2016 04 14 01 50  53  6.1  7.3 99.00 99.00 99.00 999 1028.3   3.7   4.1   0.1 99.0 99.00 
2016 04 14 02 00  58  6.0  7.3 99.00 99.00 99.00 999 1028.3   3.8   4.1   0.3 99.0 99.00 
2016 04 14 02 10  58  6.0  7.2 99.00 99.00 99.00 999 1028.4   3.8   4.1   0.3 99.0 99.00 
2016 04 14 02 20  61  6.1  7.3 99.00 99.00 99.00 999 1028.3   3.9   4.2   0.6 99.0 99.00 
2016 04 14 02 30  62  6.3  7.6 99.00 99.00 99.00 999 1028.2   3.9   4.2   0.7 99.0 99.00 
2016 04 14 02 40  61  6.3  7.5  0.75  5.00  3.72  87 1028.2   3.9   4.2   0.8 99.0 99.00 
2016 04 14 02 50  58  6.3  7.6 99.00 99.00 99.00 999 1028.2   3.9   4.2   0.9 99.0 99.00 
2016 04 14 03 00  58  6.2  7.7 99.00 99.00 99.00 999 1028.2   3.8   4.2   0.9 99.0 99.00 
2016 04 14 03 10  58  6.1  7.4 99.00 99.00 99.00 999 1028.1   3.8   4.2   1.1 99.0 99.00 
2016 04 14 03 20  57  6.3  7.2 99.00 99.00 99.00 999 1028.1   3.8   4.2   1.1 99.0 99.00 
2016 04 14 03 30  56  6.0  7.4 99.00 99.00 99.00 999 1028.0   3.8   4.2   1.2 99.0 99.00 
2016 04 14 03 40  55  6.3  7.8  0.71  4.76  3.66  86 1028.0   3.9   4.2   1.3 99.0 99.00 
2016 04 14 03 50  56  6.4  8.0 99.00 99.00 99.00 999 1028.1   3.9   4.2   1.4 99.0 99.00 
2016 04 14 04 00  57  6.6  7.6 99.00 99.00 99.00 999 1027.9   3.9   4.2   1.4 99.0 99.00 
2016 04 14 04 10  59  6.5  7.9 99.00 99.00 99.00 999 1027.9   3.9   4.2   1.4 99.0 99.00 
2016 04 14 04 20  60  6.5  8.0 99.00 99.00 99.00 999 1027.8   3.9   4.2   1.5 99.0 99.00 
2016 04 14 04 30  59  6.6  7.8 99.00 99.00 99.00 999 1027.9   3.9   4.2   1.6 99.0 99.00 
2016 04 14 04 40  61  6.5  8.1  0.76  4.76  3.74  87 1027.8   3.9   4.2   1.7 99.0 99.00 
2016 04 14 04 50  61  6.9  8.2 99.00 99.00 99.00 999 1027.7   3.9   4.2   1.8 99.0 99.00 
2016 04 14 05 00  62  6.9  8.1 99.00 99.00 99.00 999 1027.8   3.9   4.2   1.8 99.0 99.00 
2016 04 14 05 10  63  6.8  8.1 99.00 99.00 99.00 999 1027.8   4.0   4.2   1.9 99.0 99.00 
2016 04 14 05 20  65  6.6  7.9 99.00 99.00 99.00 999 1027.7   3.9   4.3   1.9 99.0 99.00 
2016 04 14 05 30  68  6.7  8.2 99.00 99.00 99.00 999 1027.6   3.9   4.3   2.0 99.0 99.00 
2016 04 14 05 40  71  6.7  8.2  0.70  4.55  3.57  83 1027.6   3.9   4.3   2.0 99.0 99.00 
2016 04 14 05 50  70  6.5  7.9 99.00 99.00 99.00 999 1027.6   3.9   4.3   2.2 99.0 99.00 
2016 04 14 06 00  70  6.7  8.0 99.00 99.00 99.00 999 1027.5   3.9   4.3   2.0 99.0 99.00 
2016 04 14 06 10  67  6.8  8.0 99.00 99.00 99.00 999 1027.4   3.9   4.3   1.9 99.0 99.00 
2016 04 14 06 20  67  6.9  8.3 99.00 99.00 99.00 999 1027.3   3.9   4.3   1.8 99.0 99.00 
2016 04 14 06 30  67  6.3  7.6 99.00 99.00 99.00 999 1027.3   3.9   4.3   2.0 99.0 99.00 
2016 04 14 06 40  63  6.4  8.1  0.68  4.76  3.56  98 1027.2   3.9   4.4   2.1 99.0 99.00 
2016 04 14 06 50  66  6.5  8.2 99.00 99.00 99.00 999 1027.1   3.8   4.4   1.9 99.0 99.00 
2016 04 14 07 00  67  6.8  8.3 99.00 99.00 99.00 999 1027.0   3.8   4.4   1.8 99.0 99.00 
2016 04 14 07 10  63  7.4  8.8 99.00 99.00 99.00 999 1026.7   3.8   4.4   1.7 99.0 99.00 
2016 04 14 07 20  64  7.2  8.5 99.00 99.00 99.00 999 1026.7   3.8   4.4   1.7 99.0 99.00 
2016 04 14 07 30  65  6.9  8.4 99.00 99.00 99.00 999 1026.7   3.8   4.4   1.7 99.0 99.00 
2016 04 14 07 40  64  7.1  8.9  0.67  4.55  3.50  84 1026.7   3.8   4.4   1.6 99.0 99.00 
2016 04 14 07 50  67  7.2  8.8 99.00 99.00 99.00 999 1026.8   3.8   4.4   1.4 99.0 99.00 
2016 04 14 08 00  68  8.0  9.5 99.00 99.00 99.00 999 1026.7   3.9   4.4   1.1 99.0 99.00 
2016 04 14 08 10  72  7.6  9.2 99.00 99.00 99.00 999 1026.7   3.9   4.4   1.0 99.0 99.00 
2016 04 14 08 20  70  7.2  8.9 99.00 99.00 99.00 999 1026.7   3.9   4.5   1.2 99.0 99.00 
2016 04 14 08 30  65  6.3  8.4 99.00 99.00 99.00 999 1026.9   3.9   4.5   1.4 99.0 99.00 
2016 04 14 08 40  62  5.9  7.1  0.76  4.17  3.62  88 1026.9   3.9   4.5   1.7 99.0 99.00 
2016 04 14 08 50  64  5.9  8.1 99.00 99.00 99.00 999 1027.1   3.9   4.5   1.6 99.0 99.00 
2016 04 14 09 00  66  6.1  7.6 99.00 99.00 99.00 999 1027.1   3.9   4.5   1.2 99.0 99.00 
2016 04 14 09 10  66  6.3  7.7 99.00 99.00 99.00 999 1027.1   3.9   4.6   1.1 99.0 99.00 
2016 04 14 09 20  68  5.7  6.8 99.00 99.00 99.00 999 1027.2   3.9   4.6   1.2 99.0 99.00 
2016 04 14 09 30  69  5.3  6.3 99.00 99.00 99.00 999 1027.2   3.9   4.6   1.2 99.0 99.00 
2016 04 14 09 40  69  5.4  6.5  0.68  4.35  3.56  85 1027.1   3.9   4.6   1.1 99.0 99.00 
2016 04 14 09 50  69  4.9  6.1 99.00 99.00 99.00 999 1027.2   3.9   4.6   1.2 99.0 99.00 
2016 04 14 10 00  66  5.0  6.2 99.00 99.00 99.00 999 1027.5   3.9   4.6   1.2 99.0 99.00 
2016 04 14 10 10  56  4.9  5.8 99.00 99.00 99.00 999 1027.5   3.9   4.7   1.2 99.0 99.00 
2016 04 14 10 20  52  5.0  6.1 99.00 99.00 99.00 999 1027.6   3.9   4.6   1.3 99.0 99.00 
2016 04 14 10 30  47  5.6  6.9 99.00 99.00 99.00 999 1027.7   3.9   4.6   1.2 99.0 99.00 
2016 04 14 10 40  44  5.6  6.6  0.68  4.35  3.63  87 1027.8   3.9   4.6   1.2 99.0 99.00 
2016 04 14 10 50  46  5.6  6.8 99.00 99.00 99.00 999 1027.8   3.8   4.6   1.0 99.0 99.00 
2016 04 14 11 00  50  5.5  6.8 99.00 99.00 99.00 999 1027.9   3.9   4.6   1.1 99.0 99.00 
2016 04 14 11 10  52  5.5  6.6 99.00 99.00 99.00 999 1027.9   3.9   4.6   1.0 99.0 99.00 
2016 04 14 11 20  56  5.4  6.6 99.00 99.00 99.00 999 1027.9   3.9   4.6   0.9 99.0 99.00 
2016 04 14 11 30  54  5.4  6.5 99.00 99.00 99.00 999 1028.1   3.9   4.6   0.9 99.0 99.00 
2016 04 14 11 40  48  5.6  7.1  0.75  4.55  3.76  83 1028.1   3.9   4.6   1.0 99.0 99.00 
2016 04 14 11 50  45  6.3  8.4 99.00 99.00 99.00 999 1028.2   3.9   4.6   0.9 99.0 99.00 
2016 04 14 12 00  44  6.3  7.8 99.00 99.00 99.00 999 1028.2   4.0   4.6   1.1 99.0 99.00 
2016 04 14 12 10  41  6.4  8.0 99.00 99.00 99.00 999 1028.3   3.9   4.6   1.2 99.0 99.00 
2016 04 14 12 20  40  6.7  8.2 99.00 99.00 99.00 999 1028.3   3.9   4.6   1.1 99.0 99.00 
2016 04 14 12 30  39  6.8  8.4 99.00 99.00 99.00 999 1028.4   3.9   4.6   1.1 99.0 99.00 
2016 04 14 12 40  42  6.8  8.5  0.68  4.55  3.54  78 1028.4   3.9   4.6   1.1 99.0 99.00 
2016 04 14 12 50  45  7.1  8.9 99.00 99.00 99.00 999 1028.5   3.9   4.6   1.1 99.0 99.00 
2016 04 14 13 00  46  7.4  9.3 99.00 99.00 99.00 999 1028.5   3.9   4.7   1.1 99.0 99.00 
2016 04 14 13 10  47  8.1  9.9 99.00 99.00 99.00 999 1028.6   3.8   4.7   0.9 99.0 99.00 
2016 04 14 13 20  47  8.5 10.2 99.00 99.00 99.00 999 1028.6   3.8   4.7   0.9 99.0 99.00 
2016 04 14 13 30  49  8.1  9.8 99.00 99.00 99.00 999 1028.6   3.8   4.7   1.1 99.0 99.00 
2016 04 14 13 40  50  7.8  9.5  0.76  4.35  3.52  73 1028.7   3.8   4.7   1.0 99.0 99.00 
2016 04 14 13 50  50  7.6  9.1 99.00 99.00 99.00 999 1028.7   3.8   4.7   0.9 99.0 99.00 
2016 04 14 14 00  48  7.4  9.1 99.00 99.00 99.00 999 1028.8   3.8   4.7   1.0 99.0 99.00 
2016 04 14 14 10  46  8.2  9.8 99.00 99.00 99.00 999 1028.8   3.7   4.7   0.8 99.0 99.00 
2016 04 14 14 20  50  7.9  9.6 99.00 99.00 99.00 999 1028.8   3.7   4.7   0.9 99.0 99.00 
2016 04 14 14 30  48  7.9  9.2 99.00 99.00 99.00 999 1029.0   3.7   4.7   0.9 99.0 99.00 
2016 04 14 14 40  50  7.5  8.9  0.86  4.76  3.73  80 1029.0   3.7   4.7   0.9 99.0 99.00 
2016 04 14 14 50  51  7.4  9.3 99.00 99.00 99.00 999 1028.8   3.7   4.8   0.9 99.0 99.00 
2016 04 14 15 00  52  7.5  9.3 99.00 99.00 99.00 999 1028.8   3.7   4.8   0.8 99.0 99.00 
2016 04 14 15 10  53  7.3  9.0 99.00 99.00 99.00 999 1029.0   3.6   4.8   0.6 99.0 99.00 
2016 04 14 15 20  57  7.4  9.0 99.00 99.00 99.00 999 1029.2   3.6   4.8   0.5 99.0 99.00 
2016 04 14 15 30  57  6.8  8.0 99.00 99.00 99.00 999 1029.3   3.7   4.8   0.7 99.0 99.00 
2016 04 14 15 40  52  7.1  8.7  0.83  4.55  3.78  72 1029.4   3.7   4.8   0.7 99.0 99.00 
2016 04 14 15 50  53  6.7  8.1 99.00 99.00 99.00 999 1029.4   3.7   4.8   0.7 99.0 99.00 
2016 04 14 16 00  54  6.5  7.6 99.00 99.00 99.00 999 1029.4   3.7   4.8   0.8 99.0 99.00 
2016 04 14 16 10  53  6.6  7.7 99.00 99.00 99.00 999 1029.2   3.6   4.8   0.7 99.0 99.00 
2016 04 14 16 20  55  6.9  8.4 99.00 99.00 99.00 999 1029.2   3.7   4.8   0.8 99.0 99.00 
2016 04 14 16 30  51  7.1  8.4 99.00 99.00 99.00 999 1029.1   3.7   4.8   0.8 99.0 99.00 
2016 04 14 16 40  49  7.2  8.6  0.82  5.00  3.76  72 1029.1   3.7   4.8   0.9 99.0 99.00 
2016 04 14 16 50  48  7.2  8.7 99.00 99.00 99.00 999 1029.1   3.7   4.8   1.0 99.0 99.00 
2016 04 14 17 00  48  7.1  8.7 99.00 99.00 99.00 999 1028.8   3.7   4.8   1.0 99.0 99.00 
2016 04 14 17 10  48  7.4  8.7 99.00 99.00 99.00 999 1028.9   3.6   4.9   0.7 99.0 99.00 
2016 04 14 17 20  48  7.5  9.2 99.00 99.00 99.00 999 1028.8   3.6   4.9   0.6 99.0 99.00 
2016 04 14 17 30  46  7.3  8.6 99.00 99.00 99.00 999 1028.6   3.6   4.9   0.7 99.0 99.00 
2016 04 14 17 40  47  7.2  8.9  0.87  5.00  3.76  80 1028.5   3.7   4.9   0.9 99.0 99.00 
2016 04 14 17 50  47  7.1  8.5 99.00 99.00 99.00 999 1028.4   3.7   4.9   0.9 99.0 99.00 
2016 04 14 18 00  49  7.4  8.9 99.00 99.00 99.00 999 1028.3   3.7   4.9   0.9 99.0 99.00 
2016 04 14 18 10  50  7.5  8.9 99.00 99.00 99.00 999 1028.2   3.7   4.9   0.9 99.0 99.00 
2016 04 14 18 20  50  7.0  9.1 99.00 99.00 99.00 999 1028.2   3.8   4.9   1.2 99.0 99.00 
2016 04 14 18 30  52  7.1  8.9 99.00 99.00 99.00 999 1028.2   3.8   4.9   1.0 99.0 99.00 
2016 04 14 18 40  53  6.4  8.0  0.91  5.00  3.87  83 1028.2   3.8   5.0   1.1 99.0 99.00 
2016 04 14 18 50  54  6.7  8.2 99.00 99.00 99.00 999 1028.1   3.9   5.0   1.0 99.0 99.00 
2016 04 14 19 00  51  6.3  7.9 99.00 99.00 99.00 999 1028.0   3.9   5.0   1.0 99.0 99.00 
2016 04 14 19 10  50  6.2  7.4 99.00 99.00 99.00 999 1027.9   4.0   5.0   1.1 99.0 99.00 
2016 04 14 19 20  48  6.5  7.8 99.00 99.00 99.00 999 1027.7   4.0   5.0   1.1 99.0 99.00 
2016 04 14 19 30  47  6.6  7.8 99.00 99.00 99.00 999 1027.7   4.0   5.0   0.9 99.0 99.00 
2016 04 14 19 40  47  6.4  7.7  0.92  5.00  4.03  74 1027.6   4.1   5.0   0.9 99.0 99.00 
2016 04 14 19 50  48  5.9  7.4 99.00 99.00 99.00 999 1027.6   4.2   5.0   1.0 99.0 99.00 
2016 04 14 20 00  52  6.1  7.5 99.00 99.00 99.00 999 1027.5   4.2   5.0   0.7 99.0 99.00 
2016 04 14 20 10  53  5.7  7.6 99.00 99.00 99.00 999 1027.3   4.4   5.0   0.9 99.0 99.00 
2016 04 14 20 20  53  5.7  7.1 99.00 99.00 99.00 999 1027.2   4.4   5.0   0.9 99.0 99.00 
2016 04 14 20 30  54  5.7  7.1 99.00 99.00 99.00 999 1027.1   4.5   5.1   0.8 99.0 99.00 
2016 04 14 20 40  58  5.9  7.1  0.83  5.26  4.01  73 1027.1   4.5   5.1   0.7 99.0 99.00 
2016 04 14 20 50  57  5.9  7.4 99.00 99.00 99.00 999 1027.0   4.6   5.1   0.8 99.0 99.00 
2016 04 14 21 00  56  5.9  7.0 99.00 99.00 99.00 999 1026.8   4.6   5.1   0.8 99.0 99.00 
2016 04 14 21 10  59  5.7  7.1 99.00 99.00 99.00 999 1026.9   4.7   5.1   0.8 99.0 99.00 
2016 04 14 21 20  62  5.6  7.1 99.00 99.00 99.00 999 1026.8   4.9   5.0   0.8 99.0 99.00 
2016 04 14 21 30  59  5.7  7.0 99.00 99.00 99.00 999 1026.6   5.0   5.1   0.9 99.0 99.00 
2016 04 14 21 40  58  5.9  7.4  0.85  5.26  4.05  76 1026.6   5.0   5.1   0.8 99.0 99.00 
2016 04 14 21 50  60  5.6  6.8 99.00 99.00 99.00 999 1026.6   5.1   5.1   0.9 99.0 99.00 
2016 04 14 22 00  58  5.3  7.0 99.00 99.00 99.00 999 1026.6   5.2   5.1   0.9 99.0 99.00 
2016 04 14 22 10  58  5.4  6.8 99.00 99.00 99.00 999 1026.6   5.3   5.0   0.9 99.0 99.00 
2016 04 14 22 20  60  5.5  6.6 99.00 99.00 99.00 999 1026.5   5.3   5.1   0.9 99.0 99.00 
2016 04 14 22 30  57  5.5  6.6 99.00 99.00 99.00 999 1026.4   5.4   5.1   0.9 99.0 99.00 
2016 04 14 22 40  59  5.4  6.8  0.84  5.00  4.11  71 1026.3   5.5   5.1   0.8 99.0 99.00 
2016 04 14 22 50  59  5.6  7.1 99.00 99.00 99.00 999 1026.2   5.6   5.0   0.8 99.0 99.00 
2016 04 14 23 00  63  5.2  6.6 99.00 99.00 99.00 999 1026.1   5.6   5.0   1.0 99.0 99.00 
2016 04 14 23 10  63  5.1  6.3 99.00 99.00 99.00 999 1026.1   5.6   5.0   1.3 99.0 99.00 
2016 04 14 23 20  61  5.1  6.2 99.00 99.00 99.00 999 1026.0   5.5   5.0   1.3 99.0 99.00 
2016 04 14 23 30  58  5.5  7.6 99.00 99.00 99.00 999 1026.0   5.6   5.0   1.2 99.0 99.00 
2016 04 14 23 40  55  5.5  7.1  0.80  5.26  4.01  78 1025.9   5.7   5.0   1.2 99.0 99.00 
2016 04 14 23 50  54  5.5  6.8 99.00 99.00 99.00 999 1025.9   5.8   5.0   1.4 99.0 99.00 
2016 04 15 00 00  60  6.1  7.6 99.00 99.00 99.00 999 1025.8   6.0   5.0   1.3 99.0 99.00 
2016 04 15 00 10  60  5.6  7.4 99.00 99.00 99.00 999 1025.9   5.9   5.0   1.5 99.0 99.00 
2016 04 15 00 20  59  5.5  6.6 99.00 99.00 99.00 999 1025.9   5.8   5.0   1.8 99.0 99.00 
2016 04 15 00 30  60  5.6  6.8 99.00 99.00 99.00 999 1025.9   5.7   5.0   2.0 99.0 99.00 
2016 04 15 00 40  62  5.7  6.7  0.76  4.35  3.95  78 1025.9   5.6   5.0   2.0 99.0 99.00 
2016 04 15 00 50  62  5.6  6.6 99.00 99.00 99.00 999 1025.9   5.6   5.0   2.2 99.0 99.00 
2016 04 15 01 00  61  5.6  7.0 99.00 99.00 99.00 999 1025.9   5.6   5.0   2.3 99.0 99.00 
2016 04 15 01 10  62  5.7  6.9 99.00 99.00 99.00 999 1025.9   5.6   5.0   2.3 99.0 99.00 
2016 04 15 01 20  62  6.1  8.1 99.00 99.00 99.00 999 1025.9   5.7   5.0   2.3 99.0 99.00 
2016 04 15 01 30  62  6.1  7.6 99.00 99.00 99.00 999 1026.0   5.8   5.0   2.3 99.0 99.00 
2016 04 15 01 40  63  6.3  7.8  0.74  5.00  3.89  78 1026.0   5.8   5.0   2.1 99.0 99.00 
2016 04 15 01 50  63  6.3  7.6 99.00 99.00 99.00 999 1026.0   5.8   5.0   2.2 99.0 99.00 
2016 04 15 02 00  63  6.7  8.7 99.00 99.00 99.00 999 1026.1   5.9   5.0   2.2 99.0 99.00 
2016 04 15 02 10  62  6.9  8.5 99.00 99.00 99.00 999 1026.1   5.9   5.0   2.1 99.0 99.00 
2016 04 15 02 20  65  6.8  8.4 99.00 99.00 99.00 999 1026.1   5.9   5.0   2.2 99.0 99.00 
2016 04 15 02 30  65  6.9  8.4 99.00 99.00 99.00 999 1026.0   5.9   5.0   2.3 99.0 99.00 
2016 04 15 02 40  65  7.1  8.7  0.76  5.00  3.77  80 1026.1   5.8   5.0   2.3 99.0 99.00 
2016 04 15 02 50  67  6.9  8.7 99.00 99.00 99.00 999 1026.1   5.8   5.0   2.4 99.0 99.00 
2016 04 15 03 00  67  6.7  8.0 99.00 99.00 99.00 999 1026.1   5.7   5.0   2.5 99.0 99.00 
2016 04 15 03 10  68  6.7  8.1 99.00 99.00 99.00 999 1026.1   5.6   5.0   2.5 99.0 99.00 
2016 04 15 03 20  68  6.7  8.1 99.00 99.00 99.00 999 1026.1   5.6   5.0   2.6 99.0 99.00 
2016 04 15 03 30  68  6.9  8.4 99.00 99.00 99.00 999 1026.0   5.6   5.0   2.5 99.0 99.00 
2016 04 15 03 40  68  7.1  8.6  0.80  5.26  3.88  78 1026.1   5.7   5.0   2.3 99.0 99.00 
2016 04 15 03 50  67  6.8  8.1 99.00 99.00 99.00 999 1026.1   5.7   5.0   2.3 99.0 99.00 
2016 04 15 04 00  65  6.9  8.4 99.00 99.00 99.00 999 1026.1   5.7   5.0   2.4 99.0 99.00 
2016 04 15 04 10  62  6.8  8.3 99.00 99.00 99.00 999 1026.1   5.6   5.0   2.4 99.0 99.00 
2016 04 15 04 20  61  6.5  8.2 99.00 99.00 99.00 999 1026.1   5.5   5.0   2.5 99.0 99.00 
2016 04 15 04 30  58  6.2  7.5 99.00 99.00 99.00 999 1026.1   5.4   5.0   2.7 99.0 99.00 
2016 04 15 04 40  55  6.2  7.7  0.73  4.76  3.79  84 1026.1   5.3   5.0   2.6 99.0 99.00 
2016 04 15 04 50  53  6.1  7.1 99.00 99.00 99.00 999 1026.0   5.2   5.0   2.6 99.0 99.00 
2016 04 15 05 00  52  5.9  7.2 99.00 99.00 99.00 999 1026.0   5.1   5.0   2.6 99.0 99.00 
2016 04 15 05 10  50  6.0  7.3 99.00 99.00 99.00 999 1026.0   5.1   5.1   2.4 99.0 99.00 
2016 04 15 05 20  50  5.9  7.1 99.00 99.00 99.00 999 1025.9   5.1   5.1   2.4 99.0 99.00 
2016 04 15 05 30  49  5.8  7.0 99.00 99.00 99.00 999 1025.9   5.1   5.1   2.3 99.0 99.00 
2016 04 15 05 40  52  5.9  7.2  0.70  4.17  3.63  76 1025.8   5.1   5.1   2.2 99.0 99.00 
2016 04 15 05 50  52  5.8  7.4 99.00 99.00 99.00 999 1025.8   5.1   5.1   2.0 99.0 99.00 
